run,Latitude,Longitude,ABS_latit,log2sum_RPKM,SMN30cm_1,haiba,totP,cec_0.30_mean,nitrogen_0.30_mean,phh2o_0.30_mean,annual_solar_radiation,annual_average_temp,geo_continent,geo_loc_me5,geo_loc_me,RPKM_16S,log2_RPKM_16S,sum-RPKM,CN30cm_1,SMC30cm_1,annual_average_prec,labP,orgP,soc_0.30_mean
SRR10360645,39.7292,-123.6419,39.7292,10.43365846,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,639.74,9.321341881,1383.07,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360646,39.7292,-123.6419,39.7292,10.90412278,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,653.439,9.351908753,1916.32,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360647,39.7292,-123.6419,39.7292,10.93206708,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,674.492,9.397657522,1953.8,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360648,39.7393,-123.6309,39.7393,11.35461304,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,USA:California,1644.26,10.68322273,2618.66,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR10360649,39.7292,-123.6419,39.7292,10.50376612,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,649.995,9.34428481,1451.94,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360650,39.7292,-123.6419,39.7292,10.77526459,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,620.86,9.278124176,1752.58,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360651,39.7292,-123.6419,39.7292,10.88623004,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,530.491,9.051184465,1892.7,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360652,39.7292,-123.6419,39.7292,10.13343766,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,535.878,9.065760778,1123.23,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360653,39.7292,-123.6419,39.7292,10.74097814,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,679.865,9.40910449,1711.42,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360654,39.7292,-123.6419,39.7292,10.71153793,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,657.632,9.361136691,1676.85,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360655,39.7292,-123.6419,39.7292,10.10805394,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA:California,584.761,9.191703285,1103.64,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10360656,39.7393,-123.6309,39.7393,10.71744509,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,USA:California,822.767,9.68434012,1683.73,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR10360657,39.7393,-123.6309,39.7393,10.24435194,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,USA:California,697.076,9.445172147,1212.99,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR10360658,39.7393,-123.6309,39.7393,10.11983599,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,USA:California,752.407,9.555369461,1112.69,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR10360659,39.7393,-123.6309,39.7393,11.19122581,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,USA:California,1564.59,10.61156893,2338.27,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR10360660,39.7393,-123.6309,39.7393,11.01455057,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,USA:California,1018.95,9.992867545,2068.76,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR10445786,25.2633,104.1597,25.2633,12.14051027,6.120329857,2075,189.75,191.0008291,290.4702454,5.983656947,166222,13.28733337,Asia,Asia,Chi:Yunn,128.648,7.007285218,4515,6.266116619,38.35070038,1078,13.10829258,49.75126648,368.4537201
SRR10445787,25.263,104.16,25.263,11.99094068,6.120329857,2075,189.75,191.0008291,290.4702454,5.983656947,166222,13.28733337,Asia,Asia,Chi:Yunn,152.078,7.248667654,4070.36,6.266116619,38.35070038,1078,13.10829258,49.75126648,368.4537201
SRR10445790,25.2633,104.1597,25.2633,14.18110643,6.120329857,2075,189.75,191.0008291,290.4702454,5.983656947,166222,13.28733337,Asia,Asia,Chi:Yunn,478.027,8.900948297,18575.41,6.266116619,38.35070038,1078,13.10829258,49.75126648,368.4537201
SRR10489811,68.6125,161.35,68.6125,12.44474574,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,717.49,9.486814914,5574.96,4.567712784,132.2330017,171,,,1211.918498
SRR10489812,68.6125,161.35,68.6125,13.26579962,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1247.95,10.28534442,9849.26,4.567712784,132.2330017,171,,,1211.918498
SRR10489813,68.6125,161.35,68.6125,13.04897042,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,734.151,9.519933017,8474.84,4.567712784,132.2330017,171,,,1211.918498
SRR10489814,68.6125,161.35,68.6125,14.16293098,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,722.589,9.497031483,18342.86,4.567712784,132.2330017,171,,,1211.918498
SRR10489815,68.6125,161.35,68.6125,11.80079881,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,550.131,9.103631391,3567.75,4.567712784,132.2330017,171,,,1211.918498
SRR10489816,68.6125,161.35,68.6125,13.93854586,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1305.75,10.35066299,15700.75,4.567712784,132.2330017,171,,,1211.918498
SRR10489817,68.6125,161.35,68.6125,12.45794512,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,734.423,9.52046743,5626.2,4.567712784,132.2330017,171,,,1211.918498
SRR10489818,68.6125,161.35,68.6125,12.5128787,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,597.344,9.222418184,5844.56,4.567712784,132.2330017,171,,,1211.918498
SRR10489819,68.6125,161.35,68.6125,12.5264919,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1239.78,10.27586842,5899.97,4.567712784,132.2330017,171,,,1211.918498
SRR10489820,68.6125,161.35,68.6125,14.09587498,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1141.97,10.15730904,17509.8,4.567712784,132.2330017,171,,,1211.918498
SRR10489821,68.6125,161.35,68.6125,11.79141526,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,713.787,9.479349816,3544.62,4.567712784,132.2330017,171,,,1211.918498
SRR10489822,68.6125,161.35,68.6125,12.75129927,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1222.83,10.25600814,6894.83,4.567712784,132.2330017,171,,,1211.918498
SRR10489823,68.6125,161.35,68.6125,12.40558027,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,772.304,9.593025033,5425.65,4.567712784,132.2330017,171,,,1211.918498
SRR10489824,68.6125,161.35,68.6125,12.88304035,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1170.49,10.19289689,7554.08,4.567712784,132.2330017,171,,,1211.918498
SRR10489825,68.6125,161.35,68.6125,12.37495252,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,952.229,9.895164756,5311.68,4.567712784,132.2330017,171,,,1211.918498
SRR10489826,68.6125,161.35,68.6125,12.43263585,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,677.556,9.40419638,5528.36,4.567712784,132.2330017,171,,,1211.918498
SRR10489827,68.6125,161.35,68.6125,13.05452123,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1489.08,10.54020555,8507.51,4.567712784,132.2330017,171,,,1211.918498
SRR10489828,68.6125,161.35,68.6125,12.26495273,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,631.289,9.302156803,4921.74,4.567712784,132.2330017,171,,,1211.918498
SRR10489830,68.6125,161.35,68.6125,12.03216629,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,817.717,9.675457823,4188.35,4.567712784,132.2330017,171,,,1211.918498
SRR10489831,68.6125,161.35,68.6125,12.61161043,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,855.065,9.739890284,6258.54,4.567712784,132.2330017,171,,,1211.918498
SRR10489832,68.6125,161.35,68.6125,12.42439989,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1129.95,10.14204322,5496.89,4.567712784,132.2330017,171,,,1211.918498
SRR10489833,68.6125,161.35,68.6125,12.52607126,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,620.855,9.278112558,5898.25,4.567712784,132.2330017,171,,,1211.918498
SRR10489834,68.6125,161.35,68.6125,12.75806494,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,558.98,9.126652855,6927.24,4.567712784,132.2330017,171,,,1211.918498
SRR10489835,68.6125,161.35,68.6125,12.78656165,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1171.33,10.19393187,7065.43,4.567712784,132.2330017,171,,,1211.918498
SRR10489836,68.6125,161.35,68.6125,13.97440025,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,869.626,9.764251264,16095.84,4.567712784,132.2330017,171,,,1211.918498
SRR10489837,68.6125,161.35,68.6125,12.60335744,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,552.615,9.110130912,6222.84,4.567712784,132.2330017,171,,,1211.918498
SRR10489838,68.6125,161.35,68.6125,14.0428401,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,1270.75,10.31146452,16877.81,4.567712784,132.2330017,171,,,1211.918498
SRR10489839,68.6125,161.35,68.6125,12.99408644,28.94949913,4,,470.8381449,654.2130534,6.176238505,109268,-11.51166675,Europe,Europe,Russia: Chersky,892.112,9.801081034,8158.49,4.567712784,132.2330017,171,,,1211.918498
SRR10520895,39.7291,-123.6419,39.7291,13.54021282,17.73430061,572,370.8750305,221.2753601,477.6688131,5.70492808,187430,11.42000024,North America,North America,USA: California,619.1,9.274028649,11912.7,5.212356567,92.4375,1613,25.62075424,97.24111176,881.5835927
SRR10586121,1.42,103.7,1.42,11.10494595,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1833.08,10.84005403,2202.53,7.609430313,215.9640045,2269,,,852.3028971
SRR10586122,1.42,103.7,1.42,10.53497397,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1265.02,10.30494448,1483.69,7.609430313,215.9640045,2269,,,852.3028971
SRR10586123,1.42,103.7,1.42,11.80844539,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1361.39,10.4108647,3586.71,7.609430313,215.9640045,2269,,,852.3028971
SRR10586124,1.42,103.7,1.42,11.43412778,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1413.18,10.46472952,2767.04,7.609430313,215.9640045,2269,,,852.3028971
SRR10586125,1.42,103.7,1.42,11.90358816,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1909.83,10.89922851,3831.22,7.609430313,215.9640045,2269,,,852.3028971
SRR10586126,1.42,103.7,1.42,11.19557522,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1713.13,10.74241892,2345.33,7.609430313,215.9640045,2269,,,852.3028971
SRR10586127,1.42,103.7,1.42,12.91959334,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1668.56,10.70438785,7747.92,7.609430313,215.9640045,2269,,,852.3028971
SRR10586129,1.42,103.7,1.42,12.03403203,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",2043.52,10.99684065,4193.77,7.609430313,215.9640045,2269,,,852.3028971
SRR10586130,1.42,103.7,1.42,11.23947323,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1746.62,10.77035005,2417.79,7.609430313,215.9640045,2269,,,852.3028971
SRR10586131,1.42,103.7,1.42,11.86289302,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1705.31,10.73581831,3724.66,7.609430313,215.9640045,2269,,,852.3028971
SRR10586135,1.42,103.7,1.42,10.95771876,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1960.45,10.93696913,1988.85,7.609430313,215.9640045,2269,,,852.3028971
SRR10586136,1.42,103.7,1.42,11.28658086,28.3810997,18,,159.9531631,211.5515951,4.967343521,193829,26.48333343,Asia,Asia,"Singapore: Lim Chu Kang Farm Area\, Singapore",1814.69,10.8255074,2498.04,7.609430313,215.9640045,2269,,,852.3028971
SRR10861768,30.83,120.72,30.83,11.5152021,18.3946991,6,321.8891602,151.7763519,239.9001083,6.76761144,176227,16.31399971,Asia,Asia,chi,4119.28,12.00817648,2926.99,5.687073231,104.6119995,1077,39.77147675,130.8690491,192.6138204
SRR10929040,34.7856,-115.66,34.7856,12.90611644,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,2550.68,11.3166662,7675.88,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10946703,34.7856,-115.66,34.7856,12.9051933,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,2955.9,11.52938175,7670.97,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10948222,34.7856,-115.66,34.7856,12.87299224,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,2830.82,11.4670043,7501.65,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10948296,34.7856,-115.66,34.7856,13.0797131,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,2286.13,11.15869173,8657.37,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10948380,34.3778,-117.6098,34.3778,13.14883086,11.56120014,1477,321.8891602,184.0355988,125.3223801,7.133059692,227571,13.14833355,North America,North America,USA: California,3071.66,11.58480282,9082.23,3.347532988,38.70149994,646,34.7212944,49.01543808,170.2628581
SRR10948449,34.7856,-115.66,34.7856,12.37956248,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,1362.09,10.41160632,5328.68,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10953296,34.7856,-115.66,34.7856,12.29703088,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,2336.37,11.19005305,5032.4,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10953297,34.7856,-115.66,34.7856,12.5924804,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,2062.48,11.01016441,6176.1,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10953302,34.7856,-115.66,34.7856,12.43623265,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,1866.08,10.86579512,5542.16,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10953303,34.3778,-117.6098,34.3778,12.93253589,11.56120014,1477,321.8891602,184.0355988,125.3223801,7.133059692,227571,13.14833355,North America,North America,USA: California,2856.13,11.47984593,7817.74,3.347532988,38.70149994,646,34.7212944,49.01543808,170.2628581
SRR10954966,34.7856,-115.66,34.7856,12.05030782,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,1645.01,10.68388064,4241.35,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10954973,34.3778,-117.6098,34.3778,12.46432877,11.56120014,1477,321.8891602,184.0355988,125.3223801,7.133059692,227571,13.14833355,North America,North America,USA: California,1594.05,10.63848117,5651.15,3.347532988,38.70149994,646,34.7212944,49.01543808,170.2628581
SRR10954975,34.3778,-117.6098,34.3778,11.71050943,11.56120014,1477,321.8891602,184.0355988,125.3223801,7.133059692,227571,13.14833355,North America,North America,USA: California,1524.52,10.57413936,3351.31,3.347532988,38.70149994,646,34.7212944,49.01543808,170.2628581
SRR10954976,34.7856,-115.66,34.7856,12.32986079,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,1629.01,10.66977974,5148.23,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10954977,34.7856,-115.66,34.7856,12.48081039,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,2035,10.99081308,5716.08,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10954978,34.7856,-115.66,34.7856,12.10473961,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,1555.24,10.60292151,4404.43,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10954981,34.7856,-115.66,34.7856,12.43311333,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,1817.16,10.82746974,5530.19,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10954987,34.7856,-115.66,34.7856,12.77320722,5.205430031,1234,297.1404114,142.7967122,102.4497274,7.425905355,235154,17.37600009,North America,North America,USA: California,2413.47,11.23689318,7000.33,6.567872047,34.18859863,235,25.42227936,14.3360939,98.38463084
SRR10954988,34.3778,-117.6098,34.3778,12.53456795,11.56120014,1477,321.8891602,184.0355988,125.3223801,7.133059692,227571,13.14833355,North America,North America,USA: California,2120.64,11.05028401,5933.09,3.347532988,38.70149994,646,34.7212944,49.01543808,170.2628581
SRR10955009,34.3778,-117.6098,34.3778,12.3632012,11.56120014,1477,321.8891602,184.0355988,125.3223801,7.133059692,227571,13.14833355,North America,North America,USA: California,2083.02,11.02446098,5268.59,3.347532988,38.70149994,646,34.7212944,49.01543808,170.2628581
SRR10998558,38.7864,-120.429,38.7864,11.79229006,19.75530052,1249,363.8893433,311.3669535,419.0334117,5.915893809,207262,11.06566646,North America,North America,USA: California,1258.95,10.29800527,3546.77,4.423602581,87.38960266,1260,26.37573242,90.25203705,593.9104818
SRR10998589,38.7966,-120.3833,38.7966,11.68831151,19.75530052,1646,363.8893433,309.6387227,365.4306946,5.896824265,205669,8.990666668,North America,North America,USA: California,1190.57,10.21743673,3300.14,4.423602581,87.38960266,1306,26.37573242,90.25203705,609.2460124
SRR10998590,38.7856,-120.428,38.7856,11.77432585,19.75530052,1249,363.8893433,311.3669535,419.0334117,5.915893809,207262,11.06566646,North America,North America,USA: California,1339.34,10.38730653,3502.88,4.423602581,87.38960266,1260,26.37573242,90.25203705,593.9104818
