0Run,Latitude,Longitude,ABS_latit,log2sum_RPKM,salinity,phosphate,density,nitrate,Depth,oxygen_sensor,temperature,O2sat,conductivity,AOU,silicate,Present.Surface.Calcite.Mean.BOv2_2,Present.Surface.Chlorophyll.Mean,Present.Surface.Iron.Mean,Present.Surface.Par.Mean.BOv2_2,Present.Surface.pH.BOv2_2,Present.Surface.Phytoplankton.Mean,Present.Surface.Primary.productivity.Mean,geo_loc_name4,geo_loc_name5,log2_RPKM_16S,sum-RPKM
ERR1726628,-5.2529,-85.1545,5.2529,10.15058506,34.748175,0.816430092,24.07598305,6.926757336,5,205.992583,24.943108,98.17098236,5.143867016,5.168703556,6.089833736,0.00022,0.255936,4.60E-05,45.25799942,8.18999958,1.658391,0.013811,Pacific,Pacific,9.418748648,1136.66
ERR1726629,43.7056,-16.8794,43.7056,9.980582317,35.77770996,0.192979038,26.57166481,2.027264833,25,251.5613861,15.36139011,102.5980606,4.464678288,-4.671307087,1.284365177,0.000113,0.277999,5.90E-05,30.04299927,8.237000465,1.649994,0.006387,Atlantic,Atlantic,9.370399711,1010.31
ERR1726630,-31.0292,4.6742,31.0292,5.790250739,35.688121,0.29182446,25.92914772,1.081071377,50,231.611429,16.781464,102.5444641,4.718571663,-4.381342411,3.214157104,8.50E-05,0.169244,1.10E-05,39.61000061,8.194000244,1.405691,0.003773,Atlantic,Atlantic,4.975886936,55.34
ERR1726632,-33.6737,-71.9641,33.6737,7.596338864,34.392308,,,,5,273.51475,16.760633,,,,,0.001408,1.678556,0.000478,38.14400101,8.201000214,7.973704,0.054407,Pacific,Pacific,9.631968229,193.52
ERR1726633,5.9998,73.9067,5.9998,10.86006269,35.103505,0.887798369,24.05591011,10.77313137,80,132.77885,27.723425,57.03879929,5.349656582,92.21850586,11.42742634,8.30E-05,0.073477,0.000524,45.4070015,8.18500042,0.905046,0.002235,Indian,Indian,9.928687136,1858.68
ERR1726634,-13.0023,-95.9759,13.0023,9.316145742,35.835267,0.640001059,24.51173592,3.929646254,5,200.233917,25.2512,100.1901779,5.206169605,-0.287509233,2.400048018,0.000124,0.198751,1.80E-05,45.42200089,8.217000008,1.528546,0.007474,Pacific,Pacific,9.310467369,637.44
ERR1726635,43.6904,-16.8544,43.6904,6.172327492,35.986042,0.181357071,26.40361977,1.810074806,5,243.148,14.28065,102.8752823,4.495292187,-4.625286579,1.594893098,0.000113,0.277999,5.90E-05,30.04299927,8.237000465,1.649994,0.006387,Atlantic,Atlantic,6.031256231,72.12
ERR1726636,-40.6297,-52.0503,40.6297,6.401562207,35.923225,0.489098758,25.84809303,6.228144169,5,220.286583,20.273933,103.1382751,4.334444523,-4.680413723,2.993795395,0.00023,0.456436,0.000133,33.40499878,8.067000389,1.974716,0.012769,Atlantic,Atlantic,8.576544812,84.54
ERR1726637,6.6433,-153.0842,6.6433,8.835987216,34.798259,0.419246674,23.48703766,2.114405155,80,184.876529,28.326688,93.56180573,5.315458775,14.2454834,2.875569582,8.20E-05,0.15653,9.00E-06,41.21699905,8.218999863,1.310989,0.005715,Pacific,Pacific,8.963627287,456.98
ERR1726638,29.6721,-79.5929,29.6721,4.480265122,36.212042,0.131277382,23.97301292,0.384587407,5,192.00275,24.997917,100.7701111,5.634218693,-1.680288672,1.666338086,7.90E-05,0.234036,0.000975,38.85599899,8.225000381,1.278905,0.004933,Atlantic,Atlantic,4.333087352,22.32
ERR1726639,-12.991,-95.9893,12.991,7.003714662,35.835267,0.653380454,24.36653137,4.626478672,5,200.233917,25.2512,100.1190567,5.230044365,-0.155136392,2.574044228,0.000121,0.199653,1.80E-05,45.49700165,8.217000008,1.530285,0.007569,Pacific,Pacific,9.338257261,128.33
ERR1726640,22.7091,-158.0247,22.7091,10.64461341,35.23154,0.11444249,23.41102791,0.020926744,5,195.1274,26.31552,101.0019531,5.352305889,-2.060251713,1.322263479,5.60E-05,0.052126,0.000112,44.40000153,8.265000343,0.737044,0.000849,Pacific,Pacific,8.595760985,1600.84
ERR1726641,32.9909,-121.8522,32.9909,6.534653056,33.466508,0.416888088,24.73111916,1.087485194,30,208.527333,15.190325,101.3709641,4.154324532,-3.310446501,2.89530921,0.000163,0.18833,1.60E-05,36.6780014,8.175999641,1.56941,0.004558,Pacific,Pacific,6.025369932,92.71
ERR1726642,41.6663,2.7994,41.6663,6.052676724,,,,,5,,,,,,,0.000391,0.160419,0.003249,34.88199997,8.262999535,1.313104,0.00401,Atlantic,Atlantic,5.283588462,66.38
ERR1726643,-8.9111,-142.5571,8.9111,9.680394689,35.427733,0.432328671,22.87677002,2.520498037,5,187.302833,26.780158,101.5063248,5.69884491,-2.869998932,0.904410779,7.60E-05,0.16198,8.00E-06,49.38600159,8.187999725,1.46128,0.006346,Pacific,Pacific,9.454745504,820.52
ERR1726644,4.66,73.4856,4.66,8.847621156,34.496083,0.220061615,22.11663055,0.186811328,5,190.404333,29.961808,100.1714478,5.746825695,-0.228756249,5.232497692,0.001908,0.09048,0.000396,46.00600052,8.19699955,0.944879,0.003143,Indian,Indian,8.503555456,460.68
ERR1726645,-33.6895,-71.998,33.6895,10.37138461,34.392308,,,,5,273.51475,16.760633,,,,,0.001408,1.678556,0.000478,38.14400101,8.201000214,7.973704,0.054407,Pacific,Pacific,9.763253871,1324.64
ERR1726646,0.0023,71.6311,0.0023,7.58165253,35.091133,0.213533983,22.13800621,0.13239105,5,185.243833,30.496383,101.3265305,5.775932789,-2.381191969,6.349326611,7.30E-05,0.097971,8.10E-05,46.69900131,8.220999718,0.979389,0.003013,Indian,Indian,6.843531675,191.56
ERR1726647,6.6261,-153.07,6.6261,6.661778098,34.788469,0.419246674,23.48703766,2.114405155,80,183.099969,28.299009,93.56180573,5.315458775,14.2454834,2.875569582,8.00E-05,0.157571,9.00E-06,41.24100113,8.218000412,1.311778,0.005777,Pacific,Pacific,6.875976602,101.25
ERR1726648,-40.6083,-51.9557,40.6083,6.069745124,35.8829,0.720573902,26.8384552,9.262708664,85,208.363214,18.252364,94.08187866,4.127964497,15.5072403,3.526955366,0.000193,0.45624,0.000133,33.40499878,8.067000389,1.97146,0.012721,Atlantic,Atlantic,5.073803099,67.17
ERR1726649,-29.5018,37.9887,29.5018,6.599168993,35.334717,0.172312915,24.20158386,0.265088797,5,210.00775,22.165567,103.7356491,5.225515842,-4.712164402,3.085223436,6.40E-05,0.134221,8.60E-05,40.34000015,8.227000237,0.989503,0.003619,Indian,Indian,6.339695038,96.95
ERR1726651,-21.4994,54.3486,21.4994,7.25143507,34.9008,0.176055312,23.24489021,0.15373604,5,194.6898,27.25908,102.3075638,5.422857761,-3.610939026,2.915243149,5.90E-05,0.047246,9.70E-05,44.86000061,8.272000313,0.680651,0.000641,Indian,Indian,5.191325761,152.37
ERR1726652,14.5741,69.9988,14.5741,8.299482791,36.050392,0.304179043,23.14494133,0.170619652,5,186.562083,29.165033,101.6031265,5.860435009,-3.362795115,2.792176008,6.80E-05,0.063905,0.001023,45.99599838,8.130000114,0.884415,0.001784,Indian,Indian,7.26268684,315.06
ERR1726653,44.074,-16.547,44.074,5.086189313,35.73488998,0.216682136,26.62136841,2.375272989,25,252.3941803,14.99050045,102.3142471,4.42107296,-4.026683331,1.342984319,0.000125,0.290625,6.20E-05,29.81599998,8.237000465,1.692385,0.006569,Atlantic,Atlantic,4.882687063,33.97
ERR1726654,36.345,-72.7586,36.345,5.078097423,36.4108,0.193046212,24.66542625,0.803571165,5,202.47775,22.550758,101.9927368,5.109972954,-3.857137442,1.173014283,0.000133,0.42167,0.000609,31.6060009,8.241000175,1.593553,0.008482,Atlantic,Atlantic,4.44661355,33.78
ERR1726655,-12.9119,-96.1101,12.9119,6.070818638,35.539612,0.635758281,24.85055542,4.041356087,50,221.370462,20.995942,103.3529434,5.133258343,-2.600221634,2.40996623,0.000127,0.199217,1.80E-05,45.55099869,8.217000008,1.531783,0.007548,Pacific,Pacific,8.361812215,67.22
ERR1726656,-13.0023,-95.9759,13.0023,10.37901006,35.835267,0.640001059,24.51173592,3.929646254,5,200.233917,25.2512,100.1901779,5.206169605,-0.287509233,2.400048018,0.000124,0.198751,1.80E-05,45.42200089,8.217000008,1.528546,0.007474,Pacific,Pacific,10.45473111,1331.66
ERR1726657,-9.1508,-140.4969,9.1508,3.929790998,35.384483,0.416282028,22.93325806,2.092002869,5,190.7865,26.520483,102.3519516,5.706571579,-3.929368258,0.674449444,0.00011,0.187967,1.40E-05,49.9620018,8.18200016,1.527683,0.008509,Pacific,Pacific,4.587539016,15.24
ERR1726658,2.0218,-84.5652,2.0218,9.160224401,33.46018,1.049681067,24.30001068,12.38885498,40,203.11935,27.61049,61.04376602,4.822842121,91.34674835,8.364027977,0.00016,0.194904,1.60E-05,42.48699951,8.090000153,1.618959,0.010082,Pacific,Pacific,8.962722525,572.14
ERR1726659,-5.2686,-85.248,5.2686,5.881419908,34.735666,1.270411849,25.18309784,13.72409821,40,194.962603,24.434364,69.34276581,4.790762424,72.57894135,9.012592316,0.000233,0.254584,4.50E-05,45.31399918,8.18999958,1.652887,0.013743,Pacific,Pacific,7.949820876,58.95
ERR1726660,34.4933,14.9133,34.4933,5.316507819,38.378467,0.05742139,26.75118828,0.972142875,5,197.550333,21.472817,101.1484985,5.274834633,-1.735864758,2.002915859,6.70E-05,0.043894,0.001786,39.93500137,8.204000473,0.612323,0.000589,Atlantic,Atlantic,5.127133862,39.85
ERR1726661,6.48,-95.0153,6.48,5.706806799,33.184517,0.326351762,21.4917984,1.150560141,5,200.196333,26.248692,100.4458084,5.372105122,0.063743912,2.577075005,0.000112,0.188292,1.50E-05,41.40299988,8.213000298,1.57487,0.009263,Pacific,Pacific,7.790537477,52.23
ERR1726662,39.0856,5.7927,39.0856,10.0585465,37.9751,0.125068471,26.89459991,1.173898578,5,231.4911957,23.8526,100.5165024,5.072342396,-0.70933038,1.51208508,9.50E-05,0.055808,0.001586,36.76800156,8.208000183,0.652179,0.000488,Atlantic,Atlantic,9.333405843,1066.41
ERR1726663,-34.8986,18.03,34.8986,4.842978832,35.32418823,0.664403498,25.8105545,4.827685356,5,240.270333,15.022117,103.4709244,4.57627821,-7.106656551,6.302031994,0.000154,0.346941,7.50E-05,39.16199875,8.229000092,1.791193,0.011911,Atlantic,Atlantic,7.840595412,28.7
ERR1726664,-23.233,-134.9608,23.233,2.204766751,36.494958,0.152140275,24.09051323,0.087186985,5,198.3685,24.266583,102.1091995,5.460348606,-4.031392574,1.250454783,0.000366,0.031432,5.50E-05,40.48300171,8.213000298,0.500399,0.000327,Pacific,Pacific,2.007826991,4.61
ERR1726665,-21.4689,54.3066,21.4689,11.08174972,34.945892,0.168596387,24.24936485,0.188631773,80,202.818333,24.866483,100.0348434,5.236745358,0.135880783,2.718788862,5.80E-05,0.04702,9.40E-05,44.8429985,8.272000313,0.678448,0.000635,Indian,Indian,9.933039968,2167.4
ERR1726666,-8.894,-142.631,8.894,6.364572432,35.4224,0.432328671,22.87677002,2.520498037,5,187.791167,26.869383,101.5063248,5.69884491,-2.869998932,0.904410779,7.30E-05,0.16094,8.00E-06,49.46500015,8.187999725,1.462215,0.00626,Pacific,Pacific,8.334309045,82.4
ERR1726667,-8.9971,-139.1963,8.9971,9.999830924,35.3662,0.460508674,22.94704247,2.82955265,5,186.2407,26.54413,101.8489914,5.663103104,-2.859830856,0.880899966,7.20E-05,0.174394,1.10E-05,49.59899902,8.178999901,1.481318,0.007309,Pacific,Pacific,9.675083744,1023.88
ERR1726668,-1.9002,-84.6265,1.9002,11.09376087,35.066093,1.404381752,25.71218681,17.74404716,50,144.633667,21.814577,48.48008728,4.545847893,123.6231918,12.20762157,0.000299,0.245867,3.90E-05,44.41199875,8.147999763,1.724266,0.013825,Pacific,Pacific,10.98392703,2185.52
ERR1726669,14.1853,-116.6842,14.1853,6.506843099,33.867133,0.242744401,21.99310303,0.861402035,5,195.342417,26.4741,101.8593826,5.366708279,-3.495275736,1.806179166,6.70E-05,0.133361,1.00E-05,43.97800064,8.204999924,1.414182,0.004343,Pacific,Pacific,6.894745021,90.94
ERR1726670,-16.9581,-100.6588,16.9581,5.72628629,35.97144,0.458970904,24.73265266,1.842710495,5,208.8654,22.76873,102.051796,5.217077732,-4.380287647,1.051954746,9.30E-05,0.15013,7.00E-06,44.93700027,8.215999603,1.402598,0.003758,Pacific,Pacific,7.478340892,52.94
ERR1726671,-21.4689,54.3066,21.4689,10.45634415,34.945892,0.168596387,24.24936485,0.188631773,80,202.818333,24.866483,100.0348434,5.236745358,0.135880783,2.718788862,5.80E-05,0.04702,9.40E-05,44.8429985,8.272000313,0.678448,0.000635,Indian,Indian,9.670480991,1404.99
ERR1726673,38.4735,20.1718,38.4735,6.520265084,38.356667,0.087695092,27.55879974,0.184731886,5,212.903417,19.168658,101.0178146,5.310331821,-2.413830519,3.360735655,8.70E-05,0.057703,0.002189,36.83499908,8.244000435,0.691173,0.000601,Atlantic,Atlantic,6.002448249,91.79
ERR1726674,-17.5705,42.2769,17.5705,7.420802382,35.04538727,0.166433826,22.70495033,0.051642895,5,191.474083,26.340117,102.6840134,5.593695164,-2.610914469,3.141083479,8.60E-05,0.077984,0.000346,46.5320015,8.213000298,0.906626,0.002364,Indian,Indian,5.319437297,171.35
ERR1726675,42.456,17.9393,42.456,7.264161071,38.114217,,,,5,218.536917,18.142625,,,,,0.000159,0.174981,0.004575,34.20299911,8.258999825,1.103029,0.003086,Atlantic,Atlantic,6.952752894,153.72
ERR1726676,25.5264,-88.394,25.5264,11.26485306,36.193733,0.118049823,23.72739601,0.988155425,5,194.2675,24.96555,102.189003,5.648307323,-3.971590281,1.751603127,9.60E-05,0.04123,0.000893,41.54800034,8.130999565,0.414851,0.000432,Pacific,Pacific,9.47546594,2460.7
ERR1726677,-17.4962,42.2173,17.4962,9.092598594,35.04538727,0.166433826,22.70495033,0.051642895,5,191.474083,26.340117,102.6840134,5.593695164,-2.610914469,3.141083479,8.70E-05,0.07938,0.000323,46.43500137,8.213000298,0.909419,0.002436,Indian,Indian,8.417721738,545.94
ERR1726679,33.061,-66.5435,33.061,9.430494368,36.56745,0.082887806,25.05029297,0.248334631,5,213.260833,20.12165,101.9796219,5.34069252,-3.965452433,0.941744089,8.30E-05,0.31186,0.000453,36.86299896,8.227999687,1.338913,0.006226,Atlantic,Atlantic,9.121852067,690.02
ERR1726680,32.9909,-121.8522,32.9909,7.141800612,33.466508,0.416888088,24.73111916,1.087485194,30,208.527333,15.190325,101.3709641,4.154324532,-3.310446501,2.89530921,0.000163,0.18833,1.60E-05,36.6780014,8.175999641,1.56941,0.004558,Pacific,Pacific,6.622863016,141.22
ERR1726681,39.0856,5.7927,39.0856,10.49847029,37.9751,0.125068471,26.89459991,1.173898578,5,231.4911957,23.8526,100.5165024,5.072342396,-0.70933038,1.51208508,9.50E-05,0.055808,0.001586,36.76800156,8.208000183,0.652179,0.000488,Atlantic,Atlantic,9.689356825,1446.62
ERR1726683,-64.3327,-53.0731,64.3327,9.754870804,33.293358,1.804024816,27.60508919,26.92518044,5,397.783583,-0.427758,88.41430664,2.732440233,42.78108597,76.82260132,9.90E-05,0.395494,0.000239,27.70299911,8.163000107,1.556678,0.002415,Atlantic,Southern Ocean,10.11272619,863.99
ERR1726685,-23.1594,-134.9245,23.1594,11.17038203,36.493267,0.152140275,24.09051323,0.087186985,5,199.670833,24.060917,102.1091995,5.460348606,-4.031392574,1.250454783,0.000699,0.03163,6.40E-05,39.99300003,8.213000298,0.502992,0.000347,Pacific,Pacific,10.55711902,2304.73
ERR1726686,18.5584,66.4725,18.5584,5.254745198,36.369233,0.361784577,23.87038994,0.66898495,25,192.536833,26.748267,103.0764847,5.804698944,-3.734582186,2.527582169,9.20E-05,0.063983,0.001126,45.34899902,8.126999855,0.861605,0.001584,Indian,Indian,4.913765462,38.18
ERR1726687,11.2521,-152.4543,11.2521,6.700439718,34.48717,0.26137948,22.30705833,0.104992382,5,187.5158,27.53096,104.7713928,5.413135052,-5.066141605,1.005989075,5.90E-05,0.145965,5.00E-06,44.1629982,8.218999863,1.495212,0.004751,Pacific,Pacific,6.554297214,104
ERR1726688,-8.996,-139.2815,8.996,7.397032817,35.363833,0.460508674,22.94704247,2.82955265,5,186.984333,26.5644,101.8489914,5.663103104,-2.859830856,0.880899966,7.30E-05,0.175267,1.10E-05,49.46500015,8.178999901,1.485438,0.00739,Pacific,Pacific,8.69450067,168.55
ERR1726689,-34.9363,17.9366,34.9363,6.663344619,35.323317,0.571649015,25.7140255,3.561252594,5,238.916333,15.033492,103.3708725,4.62254858,-6.762554169,6.09271574,0.000166,0.326391,6.90E-05,39.04800034,8.229000092,1.715573,0.011032,Atlantic,Atlantic,5.442402798,101.36
ERR1726690,-16.9763,-100.6794,16.9763,5.483815777,35.746607,0.452492088,25.48634148,1.060812235,90,211.719429,20.445864,99.9275589,5.049601078,0.122432016,1.223644853,9.20E-05,0.149832,6.00E-06,44.96900177,8.215999603,1.402359,0.003747,Pacific,Pacific,6.614327038,44.75
ERR1726691,-8.9124,-142.5595,8.9124,6.263597849,35.4224,0.432328671,22.87677002,2.520498037,5,187.791167,26.869383,101.5063248,5.69884491,-2.869998932,0.904410779,7.60E-05,0.16198,8.00E-06,49.38600159,8.187999725,1.46128,0.006346,Pacific,Pacific,8.141529864,76.83
ERR1726692,14.1927,-116.6474,14.1927,6.624539604,33.867133,0.242744401,21.99310303,0.861402035,5,195.342417,26.4741,101.8593826,5.366708279,-3.495275736,1.806179166,6.20E-05,0.133957,1.00E-05,44.0019989,8.204999924,1.41831,0.004379,Pacific,Pacific,6.827539602,98.67
ERR1726693,39.2305,-70.0377,39.2305,10.20705094,35.18335,0.336748689,24.91948509,1.673291564,5,233.859,14.11885,102.3481064,4.396682739,-2.845953226,1.708996773,0.000154,0.691985,0.000663,31.03100014,8.222000122,2.454248,0.012379,Atlantic,Atlantic,10.14066364,1182.03
ERR1726694,-23.2545,-129.4465,23.2545,6.770564792,36.453917,0.160809174,24.22032928,0.090609811,5,202.174583,24.237467,101.5123901,5.455961227,-3.048223495,1.03963697,9.20E-05,0.023528,6.00E-06,41.49200058,8.206999779,0.381109,0.000139,Pacific,Pacific,6.81174074,109.18
ERR1726695,-8.894,-142.631,8.894,6.03540397,35.4224,0.432328671,22.87677002,2.520498037,5,187.791167,26.869383,101.5063248,5.69884491,-2.869998932,0.904410779,7.30E-05,0.16094,8.00E-06,49.46500015,8.187999725,1.462215,0.00626,Pacific,Pacific,8.184364608,65.59
ERR1726697,-21.4593,54.3041,21.4593,11.2628759,34.940633,0.176055312,23.24489021,0.15373604,5,193.85925,27.569825,102.3075638,5.422857761,-3.610939026,2.915243149,5.80E-05,0.04702,9.40E-05,44.8429985,8.272000313,0.678448,0.000635,Indian,Indian,9.801916868,2457.33
ERR1726699,-20.9354,-35.1803,20.9354,10.98104633,37.101367,0.12930876,24.70938683,0.719529212,5,206.194333,23.349542,102.0394821,5.708307743,-4.105674744,1.858931065,6.20E-05,0.037236,9.10E-05,43.31200027,8.128000259,0.578648,0.000438,Atlantic,Atlantic,9.968321196,2021.27
ERR1726701,-34.8901,18.0459,34.8901,10.40352338,35.3315,0.766524136,26.03157997,6.752334118,30,240.4135,15.01895,97.38095856,4.495052338,7.861424923,7.34843111,0.000154,0.346941,7.50E-05,39.16199875,8.229000092,1.791193,0.011911,Atlantic,Atlantic,9.772672522,1354.48
ERR1726702,33.0007,-121.8701,33.0007,8.529313416,33.477367,0.386525065,24.62654686,0.658420444,5,226.108583,17.593567,102.8339539,4.157330036,-6.360188961,2.586116552,0.000168,0.18951,1.60E-05,36.6570015,8.175999641,1.573546,0.004611,Pacific,Pacific,7.706005539,369.47
ERR1726703,32.9701,-66.5548,32.9701,7.132062678,36.573008,0.083366878,25.01862526,0.237168387,5,212.788167,20.142658,102.3070145,5.35816431,-4.582600594,0.896540642,8.30E-05,0.308908,0.000451,37.07600021,8.227000237,1.333623,0.006226,Atlantic,Atlantic,7.196085688,140.27
ERR1726704,-34.8901,18.0459,34.8901,10.50476934,35.3315,0.766524136,26.03157997,6.752334118,30,240.4135,15.01895,97.38095856,4.495052338,7.861424923,7.34843111,0.000154,0.346941,7.50E-05,39.16199875,8.229000092,1.791193,0.011911,Atlantic,Atlantic,9.871312333,1452.95
ERR1726705,-5.2537,-85.2221,5.2537,5.979796718,34.806233,0.816430092,24.07598305,6.926757336,5,203.89075,25.28045,98.17098236,5.143867016,5.168703556,6.089833736,0.000233,0.254584,4.50E-05,45.31399918,8.18999958,1.652887,0.013743,Pacific,Pacific,4.656936777,63.11
ERR1726706,-44.5582,-52.2718,44.5582,5.992994967,34.70996,0.680555046,26.46169281,8.272598267,35,258.1152,13.40034,101.6830521,4.023513794,-2.812282324,2.8369627,0.000222,0.361667,8.30E-05,30.72900009,8.097999573,1.670781,0.007613,Atlantic,Atlantic,7.235296255,63.69
ERR1726707,43.7056,-16.8794,43.7056,10.4594931,35.77770996,0.192979038,26.57166481,2.027264833,25,251.5613861,15.36139011,102.5980606,4.464678288,-4.671307087,1.284365177,0.000113,0.277999,5.90E-05,30.04299927,8.237000465,1.649994,0.006387,Atlantic,Atlantic,9.23215467,1408.06
ERR1726708,-16.9601,-100.6335,16.9601,9.73316789,35.97144,0.458970904,24.73265266,1.842710495,5,208.8654,22.76873,102.051796,5.217077732,-4.380287647,1.051954746,9.30E-05,0.15013,7.00E-06,44.93700027,8.215999603,1.402598,0.003758,Pacific,Pacific,9.275170049,851.09
ERR1726709,-5.2514,-85.1696,5.2514,6.492333915,34.748175,0.816430092,24.07598305,6.926757336,5,205.992583,24.943108,98.17098236,5.143867016,5.168703556,6.089833736,0.000233,0.254584,4.50E-05,45.31399918,8.18999958,1.652887,0.013743,Pacific,Pacific,7.967318496,90.03
ERR1726711,22.085,38.2083,22.085,4.98230913,38.94965,0.127706841,25.55797005,0.116825826,5,184.294833,27.29365,98.06215668,6.332879543,4.888892651,1.204642534,7.50E-05,0.073773,0.00143,46.23199844,8.140999794,0.947027,0.002437,Indian,Indian,3.887174302,31.61
ERR1726712,36.1631,-29.0143,36.1631,5.441284272,36.23775,0.082234345,25.81920433,0.341535091,5,232.053333,17.260108,103.942543,4.948987961,-6.976214886,1.184874654,7.20E-05,0.077738,0.00017,37.08000183,8.243000031,0.706461,0.001196,Atlantic,Atlantic,5.145873062,43.45
ERR1726713,0.0247,-84.6024,0.0247,7.290203205,34.529983,0.468720466,22.53094482,3.229134798,5,194.110583,25.504283,97.12737274,5.201871395,6.719736576,3.777861357,0.000211,0.224231,2.70E-05,42.34799957,8.119999886,1.669948,0.012421,Pacific,Pacific,8.65421354,156.52
